,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,matter,citations
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3419.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art386_inc6', 'lei+11343+2006!']"
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5567.0, 7791.0]",['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71']
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[7942.0, 3443.0]",[]
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'lei+11343+2006!art33_par4', 'lei+11343+2006!art33_par1', 'lei+11343+2006!art33_caput', 'lei+10826+2003!', 'lei+11343+2006!art16', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par4']"
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3372.0, 3633.0, 7791.0]",['notfound!art42']
118,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,[3417.0],"['lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:lei:1973-01-11;5869!art543_par2', 'urn:lex:br:federal:lei:1973-01-11;5869!art543']"
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[10949.0, 3692.0]","['lei+11340+2006!art21', 'decreto-lei+3688+1941!art21', 'decreto-lei+3688+1941!art5', 'lei+11343+2006!']"
120,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"[3542.0, 5885.0, 3435.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art304', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art307', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:lei:1973-01-11;5869!art543', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1307', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69']"
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_par1']"
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[7942.0, 10626.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art589', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art76', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc3_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art76']"
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[7942.0, 3419.0]","['lei+7210+1984!art111_par1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art197', 'lei+6368+1976!art14', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art127_par1', 'lei+6368+1976!art112', 'lei+6368+1976!art37']"
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226']"
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['lei+8112+1990!art59', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art587', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art1_inc14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5_caput', 'lei+8112+1990!art11_caput_par9', 'lei+8112+1990!art11', 'lei+8112+1990!art190', 'lei+8112+1990!art125', 'lei+8112+1990!art11_par5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art4_par1', 'lei+8112+1990!art11_caput', 'lei+8112+1990!art50', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'lei+8112+1990!art67']"
126,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,[3419.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art49_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3419.0, 5555.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_par1']"
128,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"[3435.0, 3542.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art307_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69']"
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3608.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'lei+11343+2006!art33_caput_par4', 'lei+8072+1990!art2_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art42', 'lei+11343+2006!art44', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'lei+11343+2006!art33_par4', 'lei+11343+2006!art40_inc3']"
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3633.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art44', 'lei+10826+2003!art16_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68']"
131,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,[3435.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156']"
132,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art563', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art367', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art62', 'urn:lex:br:federal:lei:1990-07-13;8069!art112_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art311', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[10986.0],"['lei+9605+1998!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput', 'lei+11719+2008!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'lei+9605+1998!art20', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art363', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art91_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art226', 'lei+9605+1998!art40_caput', 'lei+9605+1998!art40_par1']"
134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3416.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art167', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc2_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art158', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc1_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7']"
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[10949.0, 3406.0]",[]
136,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,[3435.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180']"
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5897.0, 7791.0]",[]
138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3417.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc3_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art72', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3614.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'lei+8137+1990!art1_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'lei+8137+1990!art12', 'lei+8137+1990!art12_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71']"
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5897.0, 3633.0, 3637.0]","['urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art227', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art226']"
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3417.0, 3637.0, 3435.0]","['lei+8069+1990!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc1_par4']"
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'lei+8072+1990!art2_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art42', 'lei+11343+2006!art42']"
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['lei+8072+1990!art2_par1', 'lei+11343+2006!art33', 'lei+11343+2006!art66_inc1']"
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71']"
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['urn:lex:br:federal:constituicao:1988-10-05;1988!art18', 'urn:lex:br:federal:lei:1990-07-13;8069!', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art227', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art17']"
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3416.0, 7791.0]",['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71']
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
148,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3419.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'lei+11343+2006!art33_caput']"
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2']"
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3395.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art619', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395_inc3']"
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3435.0, 3417.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc3_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art804', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art12']"
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3633.0],"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art619', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art620_par2', 'lei+10826+2003!art14_caput', 'urn:lex:br:federal:lei:1973-01-11;5869!art536']"
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3465.0, 7791.0]",['notfound!art112']
154,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,[5847.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par3']"
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[11456.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65', 'lei+3688+1941!art65', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art217_caput']"
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3417.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc2_par1']"
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5566.0, 3468.0, 7791.0]",[]
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3514.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art275', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art272_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386']"
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],[]
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3521.0, 3655.0, 3531.0]","['lei+1060+1950!art12', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art10', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art804', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art10_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_caput', 'lei+9099+1995!art89', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288', 'lei+1060+1950!art98_par2', 'urn:lex:br:federal:constituicao:1988-10-05;1988!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_par1', 'urn:lex:br:federal:lei:1973-01-11;5869!', 'lei+9099+1995!art10', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69']"
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3632.0, 3692.0]",['notfound!art89']
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5566.0, 7791.0]","['lei+12850+2013!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288_par1']"
163,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,[3608.0],"['lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art243_par1', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art28', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'lei+11343+2006!art33_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art33_par4']"
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3417.0],"['notfound!art127', 'notfound!art118']"
165,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,[7942.0],"['decreto-lei+1569+1977!art65_par1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1_par1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1', 'lei+7799+1989!', 'urn:lex:br:federal:lei:2002-01-10;10406!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art84_inc12_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art51', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art188', 'lei+8072+1990!art5', 'decreto-lei+1569+1977!art51', 'urn:lex:br:federal:lei:2002-01-10;10406!art9_par1', 'decreto-lei+1569+1977!art2', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art65', 'lei+9268+1996!art2_inc5', 'lei+9268+1996!art3', 'lei+8072+1990!art84_inc12', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art7', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art8_inc1', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art84_inc12', 'decreto-lei+1569+1977!art5', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art1_inc10', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art589', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_inc10']"
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[3417.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc2_par1']"
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['urn:lex:br:federal:constituicao:1988-10-05;1988!art7_inc13', 'urn:lex:br:federal:decreto.lei:1943-05-01;5452!art7_inc13', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art7']"
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[7942.0, 3416.0]",[]
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[3539.0, 3533.0]","['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art110_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art109', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art298_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art304', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art109_inc5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art17', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art77', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art109_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art298', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59_par3']"
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'lei+7209+1984!art71', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art71']"
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],[]
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[5566.0],"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art64_inc1_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386_inc5_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59_par2']"
173,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[3633.0, 3607.0]","['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art386', 'lei+10826+2003!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art16_caput']"
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],[]
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[7942.0],[]
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5555.0, 5566.0, 3416.0]",['notfound!art197']
